gisaid id,sequence_name,country,travel_history,sample_date,epi_week,lineage
,England/PORT-2D1358/2020,UK,,2020-03-25,13.0,B.1.1
,England/NOTT-112152/2020,UK,,2020-06-19,25.0,B.1.1.55
,England/NOTT-1120FB/2020,UK,,2020-06-18,25.0,B.1.1.55
,England/NOTT-112134/2020,UK,,2020-06-18,25.0,B.1
,England/NOTT-112116/2020,UK,,2020-06-17,25.0,B.1.1
,England/NOTT-112170/2020,UK,,2020-06-20,25.0,B.1.1
,England/NOTT-112107/2020,UK,,2020-06-20,25.0,B.1.1
,England/NOTT-1120EC/2020,UK,,2020-06-17,25.0,B.1.1
,England/NOTT-112161/2020,UK,,2020-06-20,25.0,B.1.1.55
,England/NOTT-112143/2020,UK,,2020-06-18,25.0,B.1.1
,England/LOND-D6FAC/2020,UK,,2020-04-03,14.0,B.1
,England/LOND-D6FBB/2020,UK,,2020-04-03,14.0,B.1.35
,England/LOND-D6EBE/2020,UK,,2020-04-03,14.0,B.1.1.5
,England/LOND-D6F60/2020,UK,,2020-04-03,14.0,B.1.1
,England/LOND-D6FCA/2020,UK,,2020-04-03,14.0,B.1.13
,England/LOND-D6F42/2020,UK,,2020-04-03,14.0,B.2.1
,England/LOND-D6F9D/2020,UK,,2020-04-03,14.0,B.1.1
,England/LOND-D6FD9/2020,UK,,2020-04-03,14.0,B.2.1
,England/LOND-D6E81/2020,UK,,2020-04-03,14.0,B.1.1
,England/NORT-283D0C/2020,UK,,2020-04-04,14.0,B.1.1.35
,England/NORT-295A3D/2020,UK,,2020-04-03,14.0,B.1.1
,England/NORT-282DEF/2020,UK,,2020-03-29,14.0,B.1.98
,England/NORT-2837A4/2020,UK,,2020-03-30,14.0,B.1.1
,England/NORT-283E45/2020,UK,,2020-04-04,14.0,B.2
,England/NORT-283F06/2020,UK,,2020-04-04,14.0,B.2.2
,England/NORT-2958D9/2020,UK,,2020-04-02,14.0,B.1.1
,England/NORT-282C2E/2020,UK,,2020-03-27,13.0,B.1.1.1
,England/NORT-294CFC/2020,UK,,2020-03-27,13.0,B.1
,England/NORT-2955F0/2020,UK,,2020-03-31,14.0,B.2
,England/NORT-284178/2020,UK,,2020-03-12,11.0,B.1.1.35
,England/NORT-294F3F/2020,UK,,2020-03-29,14.0,B.1.1
,England/NORT-295C73/2020,UK,,2020-04-04,14.0,B.1
,England/NORT-2832C1/2020,UK,,2020-03-30,14.0,B.2
,England/NORT-2849E9/2020,UK,,2020-03-24,13.0,B.1.1.35
,England/NORT-281FCC/2020,UK,,2020-03-25,13.0,B.1.5
,England/NORT-294C47/2020,UK,,2020-03-28,13.0,B.2
,England/NORT-2832EF/2020,UK,,2020-03-30,14.0,B.2.1
,England/NORT-282DB2/2020,UK,,2020-03-29,14.0,B.1.1
,England/NORT-284934/2020,UK,,2020-03-24,13.0,B.2.2
,England/NORT-2838ED/2020,UK,,2020-04-02,14.0,B.1
,England/NORT-295824/2020,UK,,2020-03-31,14.0,B.2.2
,England/NORT-282365/2020,UK,,2020-03-25,13.0,B.1.1
,England/NORT-28265D/2020,UK,,2020-03-27,13.0,B.2.1
,England/NORT-294D62/2020,UK,,2020-03-27,13.0,B.1.1
,England/NORT-282954/2020,UK,,2020-03-26,13.0,B.1
,England/NORT-282787/2020,UK,,2020-03-27,13.0,B.24
,England/NORT-284A6E/2020,UK,,2020-03-25,13.0,B.1.1
,England/NORT-283E36/2020,UK,,2020-04-04,14.0,B.2
,England/NORT-284275/2020,UK,,2020-03-16,12.0,B.2
,England/NORT-282B21/2020,UK,,2020-03-28,13.0,B.10
,England/NORT-294F8A/2020,UK,,2020-03-29,14.0,B.1.1
,England/NORT-2954C6/2020,UK,,2020-03-31,14.0,B.1.98
,England/NORT-295B94/2020,UK,,2020-04-03,14.0,B.1.93
,England/NORT-284688/2020,UK,,2020-03-22,13.0,B.2.1
,England/NORT-283258/2020,UK,,2020-03-29,14.0,B.2
,England/NORT-2839F9/2020,UK,,2020-04-02,14.0,B.1.1.35
,England/NORT-282A51/2020,UK,,2020-03-27,13.0,B.1.77
,England/NORT-2952EA/2020,UK,,2020-03-30,14.0,B.1.1
,England/NORT-2828B1/2020,UK,,2020-03-27,13.0,B.1.1
,England/NORT-295806/2020,UK,,2020-03-31,14.0,B.2.2
,England/NORT-294D17/2020,UK,,2020-03-29,14.0,B.1
,England/NORT-28273C/2020,UK,,2020-03-28,13.0,B.2.2
,England/NORT-295C0A/2020,UK,,2020-04-03,14.0,B.1.77
,England/NORT-283C3C/2020,UK,,2020-04-03,14.0,B.1.5
,England/NORT-2955D2/2020,UK,,2020-03-31,14.0,B.1.98
,England/NORT-283B4E/2020,UK,,2020-04-03,14.0,B.1.1
,England/NORT-282E37/2020,UK,,2020-03-30,14.0,B.1.107
,England/NORT-283B3F/2020,UK,,2020-04-03,14.0,B.11
,England/NORT-283C87/2020,UK,,2020-04-04,14.0,B.1.1.35
,England/NORT-28267B/2020,UK,,2020-03-28,13.0,B.1.98
,England/NORT-294A10/2020,UK,,2020-03-27,13.0,B.1.1
,England/NORT-284293/2020,UK,,2020-03-18,12.0,B
,England/NORT-295DAD/2020,UK,,2020-05-17,21.0,B.1.1.35
,England/NORT-284794/2020,UK,,2020-03-23,13.0,B.23
,England/NORT-284CB3/2020,UK,,2020-03-26,13.0,B.2
,England/NORT-284CFF/2020,UK,,2020-03-26,13.0,B.2
,England/NORT-282DFE/2020,UK,,2020-03-29,14.0,B.1.77
,England/NORT-282ABB/2020,UK,,2020-03-28,13.0,B.1.1
,England/NORT-2953D8/2020,UK,,2020-03-28,13.0,B.2.2
,England/NORT-295851/2020,UK,,2020-04-01,14.0,B.1.5
,England/NORT-282E19/2020,UK,,2020-03-28,13.0,B.21
,England/NORT-282329/2020,UK,,2020-03-25,13.0,B.2.2
,England/NORT-2844AC/2020,UK,,2020-03-21,12.0,B.2.1
,England/NORT-2843BE/2020,UK,,2020-03-19,12.0,B.1.1
,England/NORT-295E04/2020,UK,,2020-03-30,14.0,B.1.1
,England/NORT-283A7E/2020,UK,,2020-04-01,14.0,B.3
,England/NORT-29550F/2020,UK,,2020-03-31,14.0,B.2
,England/NORT-2956EE/2020,UK,,2020-04-01,14.0,B.2
,England/NORT-284B2F/2020,UK,,2020-03-26,13.0,B.1.5
,England/NORT-2836E3/2020,UK,,2020-03-31,14.0,B.1.1
,England/NORT-2843DC/2020,UK,,2020-03-19,12.0,B.1.1
,England/NORT-282277/2020,UK,,2020-03-26,13.0,B.1
,England/NORT-2837FF/2020,UK,,2020-03-31,14.0,B.1.160.1
,England/NORT-295D34/2020,UK,,2020-04-04,14.0,B.1.1
,England/NORT-2958AC/2020,UK,,2020-03-31,14.0,B.2.1
,England/NORT-283BD5/2020,UK,,2020-04-03,14.0,B.1.1
,England/NORT-295648/2020,UK,,2020-03-31,14.0,B.1
,England/NORT-295E31/2020,UK,,2020-03-31,14.0,B.1.77
,England/NORT-283522/2020,UK,,2020-03-29,14.0,B.1.1
,England/NORT-28224A/2020,UK,,2020-03-25,13.0,B.1.5
,England/NORT-295639/2020,UK,,2020-03-31,14.0,B.1
,England/NORT-284E08/2020,UK,,2020-03-26,13.0,B.2
,England/NORT-283759/2020,UK,,2020-03-31,14.0,B.2.1
,England/NORT-29560C/2020,UK,,2020-03-31,14.0,B.2
,England/NORT-2842A2/2020,UK,,2020-03-18,12.0,B.9
,England/NORT-295D8F/2020,UK,,2020-05-17,21.0,B.3
,England/NORT-282417/2020,UK,,2020-03-26,13.0,B.2.2
,England/NORT-2827A5/2020,UK,,2020-03-27,13.0,B.1.5
,England/NORT-2952AE/2020,UK,,2020-03-31,14.0,B.1.1
,England/NORT-295657/2020,UK,,2020-03-31,14.0,B.2
,England/NORT-283AF6/2020,UK,,2020-04-03,14.0,B.1.1
,England/NORT-283188/2020,UK,,2020-03-30,14.0,B.1.1
,England/NORT-282AE8/2020,UK,,2020-03-28,13.0,B.1.5
,England/NORT-294A2F/2020,UK,,2020-03-28,13.0,B.3
,England/NORT-295341/2020,UK,,2020-03-30,14.0,B.1.1
,England/NORT-294E50/2020,UK,,2020-03-27,13.0,B.1.1
,England/NORT-29596D/2020,UK,,2020-04-01,14.0,B.2.1
,England/NORT-2843EB/2020,UK,,2020-03-19,12.0,B.2.2
,England/NORT-282AF7/2020,UK,,2020-03-28,13.0,B.1.5
,England/NORT-2831B5/2020,UK,,2020-03-30,14.0,B.1.1
,England/NORT-28408A/2020,UK,,2020-05-05,19.0,B.1.1
,England/NORT-2955A5/2020,UK,,2020-03-31,14.0,B.2
,England/NORT-2835B9/2020,UK,,2020-03-31,14.0,B.1.1
,England/NORT-28355F/2020,UK,,2020-03-29,14.0,B.1.1
,England/NORT-283786/2020,UK,,2020-04-01,14.0,B.2.2
,England/NORT-283FE8/2020,UK,,2020-04-24,17.0,B
,England/NORT-282E0A/2020,UK,,2020-03-29,14.0,B.1.1
,England/NORT-2826F3/2020,UK,,2020-03-28,13.0,B.1.1.64
,England/NORT-282B4F/2020,UK,,2020-03-28,13.0,B.1.1.35
,England/NORT-2955C3/2020,UK,,2020-03-31,14.0,B.1.98
,England/NORT-295CDD/2020,UK,,2020-04-03,14.0,B.2
,England/NORT-283908/2020,UK,,2020-04-01,14.0,B.26
,England/NORT-2830B8/2020,UK,,2020-03-31,14.0,B.1.35
,England/NORT-295B1C/2020,UK,,2020-04-03,14.0,B.1.1
,England/NORT-294C92/2020,UK,,2020-03-27,13.0,B.1.1
,England/NORT-284390/2020,UK,,2020-03-19,12.0,B.2
,England/NORT-2826D5/2020,UK,,2020-03-27,13.0,B.2.2
,England/NORT-284DDE/2020,UK,,2020-03-27,13.0,B.2
,England/NORT-2822C2/2020,UK,,2020-03-25,13.0,B.1.1
,England/NORT-294AA7/2020,UK,,2020-03-27,13.0,B.1.1.35
,England/NORT-2838DE/2020,UK,,2020-04-01,14.0,B.2
,England/NORT-2831C4/2020,UK,,2020-03-30,14.0,B.2
,England/NORT-2821B6/2020,UK,,2020-03-26,13.0,B.1.1
,England/NORT-28448E/2020,UK,,2020-03-20,12.0,B.2.1
,England/NORT-2949B9/2020,UK,,2020-03-27,13.0,B.1.107
,England/NORT-294E8D/2020,UK,,2020-03-28,13.0,B.1.1
,England/NORT-295271/2020,UK,,2020-03-30,14.0,B.1.107
,England/NORT-294AC5/2020,UK,,2020-03-27,13.0,B.2
,England/NORT-283BA8/2020,UK,,2020-04-03,14.0,B.1.5.6
,England/NORT-283E54/2020,UK,,2020-04-04,14.0,B.1.93
,England/NORT-2842EE/2020,UK,,2020-03-17,12.0,B.1
,England/NORT-283EDC/2020,UK,,2020-04-04,14.0,B.1.1
,England/NORT-283E18/2020,UK,,2020-04-04,14.0,B.26
,England/NORT-294D80/2020,UK,,2020-03-28,13.0,B.1.1
,England/NORT-295B49/2020,UK,,2020-04-03,14.0,B.1.1
,England/NORT-294F4E/2020,UK,,2020-03-29,14.0,B.1.5
,England/NORT-2829EB/2020,UK,,2020-03-26,13.0,B.1.1.35
,England/NORT-295B58/2020,UK,,2020-04-03,14.0,B.1.1
,England/NORT-294C29/2020,UK,,2020-03-28,13.0,B.1.5
,England/NORT-295578/2020,UK,,2020-03-31,14.0,B.1.98
,England/NORT-295A5B/2020,UK,,2020-04-03,14.0,B.1.5
,England/NORT-294A89/2020,UK,,2020-03-27,13.0,B.2
,England/NORT-284891/2020,UK,,2020-03-20,12.0,A.5
,England/NORT-282F43/2020,UK,,2020-03-30,14.0,B.2
,England/NORT-284A40/2020,UK,,2020-03-26,13.0,A.1
,England/NORT-282A9D/2020,UK,,2020-03-29,14.0,B.1.5
,England/NORT-29552D/2020,UK,,2020-03-31,14.0,B.1.5
,England/NORT-283294/2020,UK,,2020-03-28,13.0,B.1.1
,England/NORT-294BA4/2020,UK,,2020-03-28,13.0,B.1.5
,England/NORT-295499/2020,UK,,2020-03-31,14.0,B.2
,England/NORT-284196/2020,UK,,2020-03-14,11.0,B.1.1.35
,England/NORT-28256F/2020,UK,,2020-03-26,13.0,B
,England/NORT-295B3A/2020,UK,,2020-04-03,14.0,B.1.1
,England/NORT-2846F1/2020,UK,,2020-03-24,13.0,B.1.1
,England/NORT-283D93/2020,UK,,2020-04-04,14.0,B.1.1
,England/NORT-295208/2020,UK,,2020-03-30,14.0,B.2
,England/NORT-282796/2020,UK,,2020-03-28,13.0,B.1.1
,England/NORT-283601/2020,UK,,2020-04-01,14.0,B.1
,England/NORT-2957BE/2020,UK,,2020-03-30,14.0,B.1.98
,England/NORT-282D85/2020,UK,,2020-03-29,14.0,B.1.1
,England/NORT-2958BB/2020,UK,,2020-04-02,14.0,B.2
,England/NORT-295253/2020,UK,,2020-03-30,14.0,B.2
,England/NORT-282550/2020,UK,,2020-03-26,13.0,B.2.2
,England/NORT-283B7B/2020,UK,,2020-04-02,14.0,B.1.1
,England/NORT-28406C/2020,UK,,2020-05-04,19.0,B.1.1.35
,England/NORT-283A50/2020,UK,,2020-04-01,14.0,B.1.107
,England/NORT-283E09/2020,UK,,2020-04-04,14.0,B.1.1
,England/NORT-295842/2020,UK,,2020-03-31,14.0,B.1.1
,England/NORT-282110/2020,UK,,2020-03-25,13.0,B.2
,England/NORT-2830F4/2020,UK,,2020-03-30,14.0,B.1
,England/NORT-28422A/2020,UK,,2020-03-15,12.0,B.2
,England/NORT-295B85/2020,UK,,2020-04-03,14.0,B.1.5
,England/NORT-283B99/2020,UK,,2020-04-02,14.0,B.1.5.6
,England/NORT-282EDD/2020,UK,,2020-03-29,14.0,B.2
,England/NORT-283FBB/2020,UK,,2020-04-24,17.0,B.1
,England/NORT-2834DA/2020,UK,,2020-03-29,14.0,B.2.2
,England/NORT-295BA3/2020,UK,,2020-04-03,14.0,B.1.1
,England/NORT-2951CF/2020,UK,,2020-03-30,14.0,B.1.1
,England/NORT-283FD9/2020,UK,,2020-04-24,17.0,B.2.1
,England/NORT-283DFD/2020,UK,,2020-04-04,14.0,B.2.2
,England/NORT-294BFF/2020,UK,,2020-03-29,14.0,B.1.1
,England/NORT-282893/2020,UK,,2020-03-28,13.0,B.1.1.1
,England/NORT-283AC9/2020,UK,,2020-04-02,14.0,B.2.1
,England/NORT-295D07/2020,UK,,2020-04-04,14.0,B.2
,England/NORT-295693/2020,UK,,2020-04-01,14.0,B.2
,England/NORT-2839BD/2020,UK,,2020-04-01,14.0,B.1.1
,England/NORT-294A7A/2020,UK,,2020-03-27,13.0,B.2.2
,England/NORT-2832D0/2020,UK,,2020-03-31,14.0,B
,England/NORT-2828FD/2020,UK,,2020-03-27,13.0,B.1
,England/NORT-282990/2020,UK,,2020-03-27,13.0,B.1.5.6
,England/NORT-295C64/2020,UK,,2020-04-04,14.0,B.2
,England/NORT-2954B7/2020,UK,,2020-03-31,14.0,B.1.98
,England/NORT-295A6A/2020,UK,,2020-04-03,14.0,B.2
,England/NORT-295684/2020,UK,,2020-04-01,14.0,B.2
,England/NORT-29597C/2020,UK,,2020-04-01,14.0,B.1.5
,England/NORT-28315B/2020,UK,,2020-03-31,14.0,B.2
,England/NORT-28275A/2020,UK,,2020-03-28,13.0,B.1.13
,England/NORT-283267/2020,UK,,2020-03-30,14.0,B.2.2
,England/NORT-295D16/2020,UK,,2020-04-04,14.0,B.1
,England/NORT-284A13/2020,UK,,2020-03-25,13.0,B.2
,England/NORT-28472B/2020,UK,,2020-03-24,13.0,B.1.77
,England/NORT-282FE9/2020,UK,,2020-03-29,14.0,B.1.1.35
,England/NORT-283197/2020,UK,,2020-03-31,14.0,B.1.1
,England/NORT-283DC0/2020,UK,,2020-04-04,14.0,B.2
,England/NORT-282972/2020,UK,,2020-03-27,13.0,B.1.1
,England/NORT-283865/2020,UK,,2020-04-01,14.0,B.1.1
,England/NORT-284C77/2020,UK,,2020-03-26,13.0,B.1.77
,England/NORT-295332/2020,UK,,2020-03-31,14.0,B.1.1
,England/NORT-28498F/2020,UK,,2020-03-25,13.0,B.1.1
,England/NORT-2844F7/2020,UK,,2020-03-22,13.0,B.2.1
,England/NORT-295754/2020,UK,,2020-03-31,14.0,B.1.1
,England/NORT-2847FE/2020,UK,,2020-03-23,13.0,B.2.2
,England/NORT-28258D/2020,UK,,2020-03-26,13.0,B.1.5
,England/NORT-2836D4/2020,UK,,2020-03-30,14.0,B.1.1
,England/NORT-29548A/2020,UK,,2020-03-31,14.0,B.2
,England/NORT-2843AF/2020,UK,,2020-03-19,12.0,B.3
,England/NORT-284460/2020,UK,,2020-03-20,12.0,B.2
,England/NORT-284B89/2020,UK,,2020-03-25,13.0,B.1.1.35
,England/NORT-295D9E/2020,UK,,2020-05-17,21.0,B.1.1
,England/NORT-2956FD/2020,UK,,2020-04-01,14.0,B.2
,England/NORT-283980/2020,UK,,2020-04-02,14.0,B.1.1
,England/NORT-2949AA/2020,UK,,2020-03-28,13.0,B.2
,England/NORT-282F61/2020,UK,,2020-03-28,13.0,A.1
,England/NORT-2844CA/2020,UK,,2020-03-21,12.0,B.1.1
,England/NORT-28206E/2020,UK,,2020-03-24,13.0,A.1
,England/NORT-2824BD/2020,UK,,2020-03-26,13.0,B.3
,England/NORT-2838FC/2020,UK,,2020-04-01,14.0,B.1
,England/NORT-295CA0/2020,UK,,2020-04-04,14.0,B.2
,England/NORT-282C79/2020,UK,,2020-03-28,13.0,B.1.1.35
,England/NORT-282E55/2020,UK,,2020-03-29,14.0,B.2
,England/NORT-283ABA/2020,UK,,2020-04-02,14.0,B.1.107
,England/NORT-295095/2020,UK,,2020-03-29,14.0,B.2
,England/NORT-283D2A/2020,UK,,2020-04-04,14.0,B.1.1
,England/NORT-29595E/2020,UK,,2020-04-01,14.0,B.1.1
,England/NORT-29588E/2020,UK,,2020-04-01,14.0,B.2
,England/NORT-283926/2020,UK,,2020-04-01,14.0,B.1.160.1
,England/NORT-283D1B/2020,UK,,2020-04-04,14.0,B.2
,England/NORT-294F5D/2020,UK,,2020-03-30,14.0,B.2
,England/NORT-29555A/2020,UK,,2020-03-31,14.0,B.2
,England/NORT-295930/2020,UK,,2020-04-02,14.0,B.1.5.6
,England/NORT-295B2B/2020,UK,,2020-04-03,14.0,B.1.1
,England/NORT-295921/2020,UK,,2020-04-02,14.0,B.1.1
,England/NORT-2834CB/2020,UK,,2020-03-29,14.0,B.1.1
,England/NORT-2849AD/2020,UK,,2020-03-23,13.0,B.2
,England/NORT-295156/2020,UK,,2020-03-31,14.0,B.1.1.35
,England/NORT-2957DC/2020,UK,,2020-03-31,14.0,B.1.1.35
,England/NORT-295ED7/2020,UK,,2020-03-30,14.0,B.1.5
,England/NORT-283917/2020,UK,,2020-04-01,14.0,B.2.2
,England/NORT-295192/2020,UK,,2020-03-30,14.0,B.2
,England/NORT-28421B/2020,UK,,2020-03-15,12.0,B.1.1
,England/NORT-2839AE/2020,UK,,2020-04-01,14.0,B.1.1
,England/NORT-29561B/2020,UK,,2020-03-31,14.0,B.2
,England/NORT-295B67/2020,UK,,2020-04-03,14.0,B.2.1
,England/NORT-29594F/2020,UK,,2020-04-01,14.0,B.1.1
,England/NORT-2953AB/2020,UK,,2020-03-31,14.0,B.1.1
,England/NORT-2831F1/2020,UK,,2020-03-30,14.0,B.1.1
,England/NORT-28454F/2020,UK,,2020-03-21,12.0,B.1.1.35
,England/NORT-284C1D/2020,UK,,2020-03-27,13.0,B.1.5
,England/NORT-28257E/2020,UK,,2020-03-26,13.0,B.1.5
,England/NORT-294DAE/2020,UK,,2020-03-28,13.0,B.1.107
,England/NORT-2827E1/2020,UK,,2020-03-28,13.0,B.1.1
,England/NORT-294E41/2020,UK,,2020-03-29,14.0,B.1
,England/NORT-2833BF/2020,UK,,2020-03-29,14.0,B.2.1
,England/NORT-29599A/2020,UK,,2020-04-01,14.0,B.2.2
,England/NORT-295D25/2020,UK,,2020-04-04,14.0,B.2
,England/NORT-295DCB/2020,UK,,2020-05-17,21.0,B.1.1.35
,England/NORT-282B9A/2020,UK,,2020-03-28,13.0,B.2
,England/NORT-284846/2020,UK,,2020-03-24,13.0,B.3
,England/NORT-282AD9/2020,UK,,2020-03-28,13.0,B.2
,England/NORT-294F99/2020,UK,,2020-03-29,14.0,B.2.2
,England/NORT-2827D2/2020,UK,,2020-03-28,13.0,B.2
,England/NORT-2844BB/2020,UK,,2020-03-21,12.0,B.1.77
,England/NORT-282FCB/2020,UK,,2020-03-30,14.0,B.1.1
,England/NORT-28207D/2020,UK,,2020-03-25,13.0,B.23
,England/NORT-2950D1/2020,UK,,2020-03-29,14.0,A.1
,England/NORT-294BE0/2020,UK,,2020-03-29,14.0,B.2
,England/NORT-28348F/2020,UK,,2020-03-30,14.0,B.1.1
,England/NORT-283856/2020,UK,,2020-04-01,14.0,B.1.1
,England/NORT-295745/2020,UK,,2020-04-01,14.0,B.1.5
,England/NORT-28414B/2020,UK,,2020-03-12,11.0,B.2
,England/NORT-295E8C/2020,UK,,2020-03-31,14.0,B.2.1
,England/NORT-28213E/2020,UK,,2020-03-25,13.0,B.1.1
,England/NORT-282F34/2020,UK,,2020-03-28,13.0,B.26
,England/NORT-28314C/2020,UK,,2020-03-31,14.0,B.2.2
,England/NORT-283D57/2020,UK,,2020-04-03,14.0,B.1
,England/NORT-284451/2020,UK,,2020-03-20,12.0,B.2.1
,England/NORT-2842FD/2020,UK,,2020-03-17,12.0,B.2.2
,England/NORT-283B5D/2020,UK,,2020-04-02,14.0,B.1.5.6
,England/NORT-294FA8/2020,UK,,2020-03-29,14.0,B.2
,England/NORT-281991/2020,UK,,2020-03-22,13.0,B.1.1.10
,England/NORT-28125A/2020,UK,,2020-03-09,11.0,B.1.1
,England/NORT-281506/2020,UK,,2020-03-15,12.0,B.2.2
,England/NORT-2814EB/2020,UK,,2020-03-16,12.0,B.1
,England/NORT-283B20/2020,UK,,2020-04-02,14.0,B.1.1
,England/NORT-2818EF/2020,UK,,2020-03-20,12.0,B.2.2
,England/NORT-281C7A/2020,UK,,2020-03-23,13.0,B.2
,England/NORT-281876/2020,UK,,2020-03-20,12.0,B.1.5
,England/NORT-2812A5/2020,UK,,2020-03-09,11.0,B.2.2
,England/NORT-2816C7/2020,UK,,2020-03-18,12.0,B.2.2
,England/NORT-2813B1/2020,UK,,2020-03-13,11.0,B.1.1
,England/NORT-281A8F/2020,UK,,2020-03-22,13.0,B.2
,England/NORT-281023/2020,UK,,2020-03-03,10.0,B.1
,England/NORT-283DA2/2020,UK,,2020-04-04,14.0,B.1.1
,England/NORT-28166D/2020,UK,,2020-03-18,12.0,B.2.2
,England/NORT-281700/2020,UK,,2020-03-19,12.0,B.3
,England/NORT-281357/2020,UK,,2020-03-12,11.0,B.2
,England/NORT-2816E5/2020,UK,,2020-03-19,12.0,B.1.1
,England/NORT-28157F/2020,UK,,2020-03-17,12.0,B.1.1
,England/NORT-2814AF/2020,UK,,2020-03-16,12.0,B.2
,England/NORT-281DFF/2020,UK,,2020-03-24,13.0,B.1.1
,England/NORT-281858/2020,UK,,2020-03-20,12.0,B.2.1
,England/NORT-281409/2020,UK,,2020-03-14,11.0,B.1.5
,England/NORT-281348/2020,UK,,2020-03-12,11.0,B.1
,England/NORT-281445/2020,UK,,2020-03-16,12.0,B.1.1.1
,England/NORT-281919/2020,UK,,2020-03-21,12.0,B.3
,England/NORT-281621/2020,UK,,2020-03-17,12.0,B.2.1
,England/NORT-281481/2020,UK,,2020-03-15,12.0,B.3
,England/NORT-28404E/2020,UK,,2020-04-30,18.0,B.1.1.64
,England/NORT-281937/2020,UK,,2020-03-21,12.0,B.3
,England/NORT-2819BF/2020,UK,,2020-03-21,12.0,B.1.1
,England/NORT-2814FA/2020,UK,,2020-03-16,12.0,B.2
,England/NORT-281F08/2020,UK,,2020-03-24,13.0,B.1.1
,England/NORT-28190A/2020,UK,,2020-03-21,12.0,B.3
,England/NORT-281F35/2020,UK,,2020-03-23,13.0,B.2
,England/NORT-2818A3/2020,UK,,2020-03-20,12.0,A.5
,England/NORT-283E72/2020,UK,,2020-04-05,15.0,B.2
,England/NORT-2814DC/2020,UK,,2020-03-16,12.0,B.2.1
,England/NORT-281454/2020,UK,,2020-03-15,12.0,B.2.1
,England/NORT-281955/2020,UK,,2020-03-21,12.0,B.2.2
,England/NORT-281050/2020,UK,,2020-03-02,10.0,B.1.98
,England/NORT-28171F/2020,UK,,2020-03-19,12.0,B.9
,England/NORT-281BE6/2020,UK,,2020-03-23,13.0,B.2
,England/NORT-2841D2/2020,UK,,2020-03-13,11.0,B.2.1
,England/NORT-281612/2020,UK,,2020-03-17,12.0,B.2.2
,England/NORT-28183A/2020,UK,,2020-03-20,12.0,B.3
,England/NORT-28172E/2020,UK,,2020-03-18,12.0,B.2
,England/NORT-281E1A/2020,UK,,2020-03-24,13.0,B.2.4
,England/NORT-281D59/2020,UK,,2020-03-24,13.0,B.1.5
,England/NORT-281463/2020,UK,,2020-03-15,12.0,B.1
,England/NORT-2817A6/2020,UK,,2020-03-20,12.0,B.2
,England/NORT-28173D/2020,UK,,2020-03-18,12.0,B.1
,England/NORT-281041/2020,UK,,2020-03-02,10.0,B.1.98
,England/NORT-281524/2020,UK,,2020-03-15,12.0,B.2
,England/NORT-281C98/2020,UK,,2020-03-23,13.0,B.1.1
,England/NORT-28106F/2020,UK,,2020-03-03,10.0,B.1
,England/NORT-281849/2020,UK,,2020-03-20,12.0,B.2.2
,England/NORT-281630/2020,UK,,2020-03-18,12.0,B.1.5
,England/NORT-2813A2/2020,UK,,2020-03-12,11.0,B.2
,England/NORT-28124B/2020,UK,,2020-03-09,11.0,B.1.1
,England/NORT-283E90/2020,UK,,2020-04-04,14.0,B.1.1
,England/NORT-281603/2020,UK,,2020-03-17,12.0,B.23
,England/NORT-281885/2020,UK,,2020-03-20,12.0,B.2.2
,England/NORT-281894/2020,UK,,2020-03-21,12.0,B.3
,England/NORT-281946/2020,UK,,2020-03-21,12.0,B.3
,England/NORT-2819FB/2020,UK,,2020-03-22,13.0,B.2
,England/NORT-2818D0/2020,UK,,2020-03-21,12.0,B.2
,England/NORT-2819DD/2020,UK,,2020-03-21,12.0,B.1.1
,England/NORT-281ACB/2020,UK,,2020-03-21,12.0,B.1.5
,England/NORT-281120/2020,UK,,2020-03-05,10.0,B.1.1
,England/NORT-281797/2020,UK,,2020-03-18,12.0,B.1.1
,England/NORT-281C01/2020,UK,,2020-03-23,13.0,B.1.5
,England/NORT-2841A5/2020,UK,,2020-03-13,11.0,B.2.1
,England/NORT-2817D3/2020,UK,,2020-03-19,12.0,B.2
,England/NORT-281A9E/2020,UK,,2020-03-21,12.0,B.2.2
,England/NORT-28168B/2020,UK,,2020-03-18,12.0,B.23
,England/NORT-284354/2020,UK,,2020-03-19,12.0,B.2.1
,England/NORT-2819A0/2020,UK,,2020-03-22,13.0,B.1.1.10
,England/NORT-281418/2020,UK,,2020-03-14,11.0,B.1.1
,England/NORT-283BE4/2020,UK,,2020-04-03,14.0,B.1.1.35
,England/NORT-28164F/2020,UK,,2020-03-18,12.0,B.2.2
,England/NORT-2811C6/2020,UK,,2020-03-06,10.0,B.2.2
,England/NORT-281B40/2020,UK,,2020-03-23,13.0,B.1.77
,England/NORT-28115D/2020,UK,,2020-03-05,10.0,B.11
,England/NORT-281973/2020,UK,,2020-03-21,12.0,B.2.2
,England/NORT-2817F1/2020,UK,,2020-03-19,12.0,B
,England/NORT-281384/2020,UK,,2020-03-13,11.0,B.2
,England/NORT-283C2D/2020,UK,,2020-04-03,14.0,B.1.1
,England/NORT-283DB1/2020,UK,,2020-04-04,14.0,B.1
,Scotland/CVR2255/2020,UK,,2020-04-12,16.0,B.16
,Scotland/CVR2251/2020,UK,,2020-04-12,16.0,B.1.1.43
,Scotland/CVR2319/2020,UK,,2020-04-13,16.0,B.1
,Scotland/CVR2234/2020,UK,,2020-04-12,16.0,B.16
